Local;Data;Horário;ID do Trabalho;Título;Autor(es);Orientador(es);Resumo
FCC - Museu Nacional - Biblioteca do Horto Andar: térreo Saguão A da Biblioteca;26 Sep / SEX;10:20 às 12:20h;505;SUCESSO REPRODUTIVO DE FICUS (MORACEAE);"CRISTIANA KOSCHNITZKE; DAVI DE OLIVEIRA LIMA";JULIA ROCHA FAVARIS;"Ficus possui ca. 100 espécies no Brasil, sendo 21 endêmicas (Pederneiras et al. 2025). A reprodução é complexa e a polinização difere das demais angiospermas. As flores unissexuais se agrupam em inflorescências fechadas chamadas sicônios, com uma única abertura, o ostíolo. As flores femininas podem ser longistilas ou brevistilas. A polinização é realizada por vespas, que entram no sicônio pelo ostíolo, depositam ovos nas flores brevistilas e polinizam as longistilas. As galhas e sementes se desenvolvem; posteriormente os machos saem das galhas, fecundam as fêmeas ainda dentro das galhas e fazem um furo no sicônio para que elas saiam posteriormente. As fêmeas saem das galhas, coletam pólen e saem do sicônio (Galil & Eisikowitch 1968). O objetivo deste trabalho é estudar a biologia da reprodução de Ficus clusiifolia Schott, F. crocata (Miq.) Miq., F. cyclophilla (Miq.) Miq., F. enormis Mart. ex Miq., F. luschnathiana (Miq.) Miq., F. pulchella Schott e F. pertusa L.f. no Horto Botânico do Museu Nacional – UFRJ (HBMN). No período de agosto de 2024 a abril de 2025, os indivíduos de cada espécie foram semanalmente observados quanto à presença de sicônios. Até 10 sicônios de cada espécie foram coletados por semana e analisados no estereomicroscópio, após corte longitudinal do ostíolo à base. Foram observadas a presença e localização dos furos, presença da vespa fundadora, o estado das galhas (abertas ou fechadas) e a existência de sementes, que foram contadas e colocadas para germinar em placa de Petri com papel filtro úmido com água destilada. Foram analisados 280 sicônios. A maioria das espécies forma sicônios várias vezes ao ano, exceto F. cyclophylla que teve um único período reprodutivo. Setembro foi o mês com mais espécies produzindo sicônios. Todas as espécies, menos F. cyclophilla e F. pulchella, descartam sicônios quando as flores não são polinizadas. Ficus cyclophylla, F. enormis e F. pertusa apresentaram mais de um furo no ostíolo. Normalmente existem uma ou duas vespas fundadoras com exceção de F. crocata onde foi observado até 11. Todas as espécies estudadas possuíam suas vespas polinizadoras. Foram observados sicônios com sementes, mas sem galhas, em F. luschnathiana e F. pertusa. Em F. crocata e F. pertusa, as sementes ocorreram também em algumas flores brevistilas. Em F. pertusa, havia sicônios sem furo e sem a presença de vespas machos, mas contendo diversas vespas fêmeas mortas em seu interior. Todas as espécies formaram sementes, que iniciaram a germinação após aproximadamente sete dias na maioria das espécies. Em contraste, F. crocata começou a germinar após 14 dias, enquanto F. pertusa iniciou a germinação depois de 25 e até 42 dias. A porcentagem de germinação, no geral, fica entre 85 e 100%, somente em F. pertusa variou entre 30 e 65%. Conclui-se que as espécies estudadas estão aptas para a reprodução apesar do HBMN ser uma área verde urbana."
FCC - Museu Nacional - Biblioteca do Horto Andar: térreo Saguão A da Biblioteca;26 Sep / SEX;10:20 às 12:20h;684;MORFOLOGIA POLÍNICA EM ESPÉCIES SELECIONADAS DO GÊNERO ASPILIA Thouars (HELIANTHEAE−ASTEREACEAE);"ALLANA CLARINDO MONTEIRO; CLAUDIA BARBIERI FERREIRA MENDONCA; SIMONE CARTAXO PINTO";VANIA GONçALVES LOURENçO ESTEVES;"A família Asteraceae, composta por ca. 25.000 espécies, é considerada a maior família de angiospermas. O gênero Aspilia encontra-se inserido na tribo Heliantheae, que pode ser encontrada nas Américas do Norte e Sul. A tribo é uma das maiores do Brasil e está representada por 260 gêneros e ca. 3000 espécies (Flora e Fungo do Brasil 2024). Aspilia é um dos gêneros com maior representatividade no Brasil. A análise palinológica em Asteraceae tem demonstrado a importância para a taxonomia da família. O objetivo do trabalho é descrever, palinogicamente, espécies selecionadas do gênero Aspilia. O material analisado foi obtido de herbários nacionais. Para a análise polínica foram retiradas as anteras dos botões florais em pré-antese. O material foi acetolisado (Erdtman 1952), logo após foram realizadas as medidas, descrições e fotomicrografias em microscopia de luz. As seguintes espécies foram analisadas até o momento: Aspilia clausseniana Baker, A. foliaceae (Spreng.) Baker, A. foliosa (Gardner) Baker, A. fruticosa (Gardner) Baker, A. platyphylla (Baker) S.F.Blake e A. reflexa (Sch.Bip. ex Baker) Baker. O material examinado indicou que os grãos de pólen são em mônades, isopolares, médios, forma prolato-esferoidal. Em relação à abertura, os grãos de pólen são tricolporados, com área polar grande, os colpos são longos com dimensões que variam ca. 15,1-22,7µm, a largura do colpo varia em ca. 3,2-4,0µm. A endoabertura é lalongada em todas as espécies, com as extremidades das endoaberturas afiladas, podendo apresentar constricção mediana em A. platyphylla. A sexina é equinada, com perfuração na superfície, com columelas altas e visíveis. O comprimento dos espinhos variam em ca. 5,9-8,3µm; a base dos espinhos indicam dimensões entre 4,8-5,9 µm e a distância apresenta variações entre 9,2-11,5µm. A sexina é sempre mais espessa que a nexina. De acordo com o que foi analisado para as espécies de Aspilia, pode-se observar que os grão de pólen são semelhantes quando analisados os atributos morfológicos, no entanto, eles podem ser separados pelos dados morfométricos. Apoio: CNPq, FAPERJ"
FCC - Museu Nacional - Biblioteca do Horto Andar: térreo Saguão A da Biblioteca;26 Sep / SEX;10:20 às 12:20h;699;INTERAÇÃO ABELHA−PLANTA EM ÁREA VERDE URBANA;CRISTIANA KOSCHNITZKE;ELLEN YASMIN ALEMCAR DE MEDEIROS;"As abelhas são as principais polinizadoras da maioria das espécies de plantas. Fornecem um vital serviço ecossistêmico ao polinizar flores de espécies utilizadas na alimentação humana e na conservação dos vegetais do planeta (Potts et al. 2010). Recursos florais como néctar, pólen, óleo e resina são essenciais para a comunidade de abelhas. A diversidade floral é necessária para proporcionar diferentes fontes alimentares conforme a necessidade de cada espécie (Theodorou et al. 2020). Apesar da degradação ambiental, algumas espécies de abelhas adaptaram-se ao meio urbano (Aleixo et al. 2014). O Horto Botânico do Museu Nacional – UFRJ (HBMN) tem uma grande área verde localizada no bairro de São Cristóvão. Boa parte da vegetação desta área foi introduzida, com espécies da flora nativa do Brasil de vários ecossistemas, mas também possui muitas espécies exóticas. Até o momento foram registradas no HBMN 16 espécies de abelhas que estão relacionadas no site do HBMN na internet. O objetivo deste estudo é proporcionar aos alunos do ensino médio uma experiência de pesquisa científica focada na observação da interação entre abelhas e plantas. As observações das flores foram feitas por um período de uma hora para cada espécie. Anotações foram realizadas sobre o comportamento de coleta das abelhas. As flores observadas foram coletadas e levadas ao laboratório para análise por meio de eletro microscópio. Foram localizadas as estruturas reprodutivas e os recursos presentes nessas flores. As abelhas que visitaram as flores foram capturadas utilizando potes plásticos com tampa. Posteriormente, as abelhas foram sacrificadas por congelamento e observadas no eletro microscópio para identificar a localização do pólen em seus corpos e quais recursos florais estavam sendo transportados na escopa/corbícula. Até o presente momento, foram realizadas quatro horas de observações, geralmente no intervalo entre 13h30 e 15h. As quatro espécies de plantas estudadas, juntamente com as espécies de abelhas que visitaram suas flores, foram: Couroupita guianensis Aubl. (Lecythidaceae) - Nannotrigona testaceicornis (Lepeletier, 1836), Vitex megapotamica (Spreng.) Moldenke - Tetragonisca angustula (Latreille, 1811), Eranthemum pulchellum Andrews - Trigona spinipes (Fabricius, 1793) e Clusia fluminensis Planch. & Triana (masculino) – T. angustula e Plebeia droryana (Friese, 1900). A maioria das abelhas observadas são de pequeno porte e coletaram pólen; no entanto, em C. fluminensis, elas coletaram resina. Essas abelhas não realizaram a polinização das flores observadas pois, ao coletarem o pólen diretamente das anteras, não tocaram no estigma. Além disso, no indivíduo de C. fluminensis observado, as flores eram exclusivamente masculinas. As abelhas polinizadoras destas flores podem não estar presentes no HBMN ou, provavelmente, visitam as flores no período da manhã."
FCC - Museu Nacional - Biblioteca do Horto Andar: térreo Saguão A da Biblioteca;26 Sep / SEX;10:20 às 12:20h;822;REVISÃO DOS TIPOS NOMENCLATURAIS DOS TÁXONS DE TODIROSTRUM (AVES: TYRANNIDAE) AUTORES E ORIENTADORES: EDUARDA FERREIRA PRATES,MARCOS ANDRÉ RAPOSO FERREIRA,RENATA STOPIGLIA TRABALHO: 970 TITULO: Composição e biovolume fitoplanctônico em ambientes localizados em ampla escala espacial no estado do Rio de Janeiro.;"CLAUDIO CARDOSO MARINHO; DAVI ALMEIDA BARRETO; LÚCIA HELENA SAMPAIO DA SILVA; LUIZA LIMA DE ANDRADE; RAFAEL LIRA TEIXEIRA SANTOS; RAYANNE BARROS SETUBAL";REINALDO LUIZ BOZELLI;O gênero Todirostrum Lesson, 1831 está inserido na família Tyrannidae, considerada a mais diversa entre os Passeriformes neotropicais. Os representantes desse gênero são conhecidos popularmente como “ferreirinhos”, e são notórios pelo porte diminuto, comportamento ágil, vocalizações agudas e coloração vibrante, geralmente com combinações de verde-oliva no dorso e tons de amarelo ou esbranquiçado nas partes inferiores. Apresentam distribuição ampla, ocorrendo desde o sul do México até o sudeste do Brasil e norte da Argentina, com maior concentração em florestas tropicais úmidas, especialmente na região amazônica. De acordo com a literatura especializada, são atualmente reconhecidas sete espécies e 18 subespécies no gênero Todirostrum, o qual segue sendo objeto de diversas revisões taxonômicas, dada a complexidade morfológica e a sobreposição de caracteres entre os táxons. Nesse sentido, um dos maiores problemas enfrentados por taxonomistas brasileiros de Aves é o fato de que o principal objeto de seu trabalho, quase que invariavelmente, encontra-se fora do Brasil, considerando-se que cerca de 95% dos espécimes tipo estão depositados em museus estrangeiros na Europa e nos Estados Unidos. Este trabalho tem como objetivo o resgate organizado, análise e divulgação padronizada dos dados dos espécimes tipo dos nomes válidos para as espécies e subespécies, atualmente reconhecidos no gênero Todirostrum, buscando identificar eventuais incongruências ou lacunas e, se necessário, propor atualizações de acordo com as regras do Código Internacional de Nomenclatura Zoológica (ICZN, 1999). A metodologia adotada baseia-se em uma revisão bibliográfica detalhada, com ênfase na busca pelas descrições originais das sete espécies e 18 subespécies descritas e reconhecidas como válidas, bem como na identificação e localização dos espécimes tipo em coleções científicas e museus ao redor do mundo. Para isso, serão utilizadas as informações que são obtidas desde 2004 e estão reunidas no banco de dados do Setor de Ornitologia do Museu Nacional/UFRJ, contendo mais de 20.000 fotos de tipos, conservados em museus do Brasil e do exterior. As etiquetas e os dados de tombamento dos espécimes tipos serão analisados e confrontados com as descrições originais e literatura especializada, e as informações revisadas à luz do Código (ICZN, 1999). Os resultados obtidos serão divulgados por meio de uma publicação no formato de um catálogo, incluindo todas as informações obtidas nos levantamentos e análises, assim como as fotos de cada um dos espécimes tipos relativos aos nomes válidos, desde que não tenham sido perdidos ou destruídos ao longo dos anos. Por fim, vale mencionar que a presente revisão reforça a importância da verificação dos tipos nomenclaturais e do resgate da literatura histórica como ferramentas fundamentais na atualização da taxonomia de grupos complexos e diversos como as Aves e, em especial, grupos politípicos como o gênero Todirostrum.
FCC - Museu Nacional - Biblioteca do Horto Andar: térreo Saguão A da Biblioteca;26 Sep / SEX;10:20 às 12:20h;2101;DIVERSIDADE TAXONÔMICA DOS PEIXES DA SUBFAMÍLIA CICHLINAE (CICHLIDAE, CICHLIFORMES) NA BACIA DO RIO PARAÍBA DO SUL;"LIVIA DE LUNA ARAGÃO; MARINA CARDOSO BENEDITO; NOÉ ROMUALDO DA COSTA NETO";PAULO ANDREAS BUCKUP;"O rio Paraíba do Sul percorre os estados de Minas Gerais, São Paulo e Rio de Janeiro. Neste projeto serão apresentadas as espécies de peixes ciclídeos da subfamília Cichlinae que ocorrem na bacia do rio Paraíba do Sul. Ciclídeos são peixes popularmente conhecidos como acarás e joaninhas, pertencentes a ordem Cichliformes. Os ciclídeos diferem dos demais peixes de água doce do sudeste do Brasil por apresentarem uma interrupção no canal sensorial da linha lateral e espinhos na porção anterior da nadadeira dorsal, além dos raios flexíveis presentes na região posterior. O objetivo deste estudo é caracterizar as espécies de Cichlinae da bacia do rio Paraíba do Sul, elaborar uma chave taxonômica para sua identificação e mapear sua distribuição geográfica. O material examinado consiste em amostras de exemplares da bacia do rio Paraíba do Sul depositados na Coleção Ictiológica do Museu Nacional (MNRJ) da Universidade Federal do Rio de Janeiro (UFRJ). O material foi identificado a partir da literatura taxonômica com o auxílio de microscópio estereoscópico, a fim de se registrar as diferenças morfológicas entre as espécies. Até o momento foram examinadas morfologicamente três espécies: Crenicichla lacustris (Castelnau, 1855); Geophagus brasiliensis (Kner, 1865) e uma espécie ainda não identificada de Saxatilia (Varella et al., 2023). Geophagus brasiliensis difere das demais espécies por ter um lóbulo carnoso na porção superior do primeiro arco branquial. Os gêneros Crenicichla e Saxatilia diferem de Geophagus por terem a margem do osso preopercular denticulada e o corpo baixo e longo (versus corpo alto em Geophagus). Saxatilia sp. difere das demais espécies pela a presença de uma mancha umeral conspícua."
FCC - Museu Nacional - Biblioteca do Horto Andar: térreo Saguão A da Biblioteca;26 Sep / SEX;10:20 às 12:20h;4551;ANÁLISE COMPARATIVA DA COLUNA VERTEBRAL EM ESPÉCIES DA FAMÍLIA DELPHINIDAE (CETACEA, ODONTOCETI);"JOÃO ALVES DE OLIVEIRA; MAÍRA LAETA";MARCELA PEREIRA DOS SANTOS;Odontocetos são cetáceos que incluem cachalotes, botos e golfinhos. Neste estudo visamos caracterizar o perfil morfológico e morfométrico da coluna vertebral de delfinídeos, propondo interpretações sobre funcionalidade. Analisamos as colunas vertebrais de golfinhos depositadas no Museu Nacional/UFRJ, incluindo uma espécie estuarino-costeira, Sotalia guianensis (n=8) e quatro espécies nerítico-oceânicas: Steno bredanensis (n=5), Tursiops truncatus (n=5), Stenella frontalis (n=8) e Delphinus delphis (n=5). As vértebras foram organizadas para a contagem e análises morfológica e morfométrica dos segmentos cervical (C), torácico (T), lombar (L) e caudal (Ca). Foram tomadas oito medidas com paquímetro digital de três vértebras–inicial, mesial, e final – de cada segmento. Nas cervicais, 59% dos indivíduos apresentaram prolongamento nos processos transversos em C7, e em S. guianensis os arcos neurais não estavam fusionados em C3 e C4. Nas torácicas, os processos neurais inclinaram-se posteriormente, e os transversos variaram conforme a posição: T1-T8 com inclinação anterior, T5-T11 vertical e T9-T15 posterior. Nas lombares, há inclinação posterior entre L1-L4, projeção vertical entre L4-L10 e inclinação anterior entre L9-L22. Nas caudais, os processos neurais (Ca1-Ca3) e transversos (Ca1-Ca19) inclinaram- se para frente, encurtando-se gradualmente, e estão ausentes a partir de Ca6-Ca15 (transversos) e Ca8-Ca20 (neurais). S. guianensis (≈56 vértebras), espécie costeira, apresenta corpos vertebrais mais robustos. Dentre as oceânicas, S. frontalis (≈77 vértebras) e D. delphis (≈65 vértebras), têm vértebras mais delgadas, enquanto em T. truncatus e S. bredanensis, de maior tamanho, com ≈65 vértebras, as vértebras têm maior achatamento anteroposterior. A quantidade e a forma das vértebras relacionam-se ao habitat: espécies costeiras possuem menos vértebras com centros alongados, e as pelágicas apresentam mais vértebras com corpos circulares e achatados. Os dois primeiros PCs explicaram mais de 76,2% da variação total, com a região cervical e torácica apresentando os maiores percentuais de variância. PC1 explicou mais de 70% da variância nas cervicais iniciais, torácicas médias e finais, todas as lombares e caudais iniciais. A variância no PC2 foi mais definida principalmente nas últimas cervicais e nas primeiras torácicas. Na maioria dos casos, T. truncatus esteve isolado, particularmente com relação à única espécie costeira S. guianensis. S. bredanensis se destacou nos vários segmentos, embora tenha agrupado com T. truncatus na região lombar e, com o restante da família nas regiões cervical inicial, caudal mesial e caudal final. Frequentemente, D. delphis e S. frontalis, com similares tamanhos corporais e habitats, mantiveram-se próximos, ocasionalmente incluindo S. guianensis. As variações na coluna vertebral auxiliarão na compreensão das diferenças de forma e tamanho e suas relações com hábitos de vida e uso do ambiente.
FCC - Museu Nacional - Biblioteca do Horto Andar: térreo Saguão B da Biblioteca;26 Sep / SEX;10:20 às 12:20h;716;PALINOLOGIA DE ESPÉCIES SELECIONADAS DA TRIBO DIALYPETALANTHEAE (RUBIACEAE) AUTORES E ORIENTADORES: CLAUDIA BARBIERI FERREIRA MENDONCA,VANIA GONçALVES LOURENçO ESTEVES,YASMIM DE LACERDA OCTACILIO TRABALHO: 1448 TITULO: PALINOTAXONOMIA DE ESPÉCIES SELECIONADAS DE EUPHORBIACEAE JUSS. OCORRENTES NO ESTADO DO RIO DE JANEIRO.;"CLAUDIA BARBIERI FERREIRA MENDONCA; MICHAELE DE SOUZA QUEIROZ";VANIA GONçALVES LOURENçO ESTEVES;Rubiaceae compreende 14.000 espécies, 580 gêneros atribuídos a 71 tribos com uma variedade de espécies que exibem características distintivas. A família ocupa a quarta posição em número de espécies entre as angiospermas. Desde sua descrição original, a família tem passado por mudanças quanto à delimitação taxonômica. Este fato deve-se à elevada riqueza e variedade de caracteres morfológicos do grupo, essas mudanças são mais frequentes na delimitação das categorias infra-familiares, como subfamílias e tribos. A tribo Dialypetalantheae pertence à subfamilia Dialypetalanthoideae. O presente trabalho analisou, palinologicamente, quatro espécies: Alseis involuta K. Schum, Rustia angustifolia K. Schum, Simira eliezeriana Peixoto e Simira pikia K. Schum, objetivando contribuir para o conhecimento palinológico da tribo. Para as análises, foram coletadas as anteras dos botões florais das espécies herborizadas depositadas no herbário do Museu Nacional/UFRJ. As anteras foram retiradas e levadas ao processo de acetólise proposto por Erdtman (1952), com modificações por Melhem et al. (2003). Os grãos de pólen acetolisados foram fotomicrografados, mensurados e os dados quantitativos, submetidos a tratamento estatístico. Os grãos de pólen foram analisados e descritos tanto sob microscopia de luz quanto eletrônica de varredura. As análises palinológicas demonstraram que a espécie Alseis involuta possui grãos de pólen de tamanho pequeno, enquanto as demais espécies possuem tamanho médio. Quanto à forma, Alseis involuta, Rustia angustifolia e Simira eliezeriana foram oblata esferoidal e Simira pikia foi perprolata. Em relação a área polar e a abertura dos grãos de pólen, Alseis involuta possui área polar grande e abertura curta, Simira elizeriana apresenta área polar pequena e abertura longa, Simira pikia com área polar muito grande e abertura muito curta e em Rustia angustifolia a área polar é muito pequena e abertura muito longa, Todas as espécies analisadas possuiram grãos de pólen 3-colporados e ornamentação reticulada, heterobrocada e simplescolumelada. Com base nos resultados obtidos, pôde-se concluir que as quatro espécies analisadas podem ser separadas pelas características polínicas como forma, tamanho e área polar. Esses atributos polínicos são um importante para a identificação e delimitação das espécies.
FCC - Museu Nacional - Biblioteca do Horto Andar: térreo Saguão B da Biblioteca;26 Sep / SEX;10:20 às 12:20h;2536;Inventário do acervo de Chondrichthyes (Elasmobranchii e Holocephali) do Projeto PALEOANTAR−Museu Nacional/UFRJ relativos à Formação Snow Hill Island, Cretáceo Superior da Península Antártica;"ALEXANDER WILHELM ARMIN KELLNER; JOAO PEDRO PEREIRA ARAUJO";MARINA BENTO SOARES;A Formação Snow Hill Island (FSHI) é a unidade que apresenta o maior número de achados fósseis relacionados à ictiofauna do Cretáceo Superior (Campaniano tardio-Maastrichtiano inicial) do Grupo Marambio, Bacia James Ross da Península Antártica. Neste contexto, os Chondrichthyes destacam-se como o grupo mais taxonomicamente diverso da FSHI, perfazendo mais de 50% da fauna geral de vertebrados (Reguero, 2022). A ampla maioria dos achados está relacionada a Elasmobranchii (tubarões, especialmente Neoselachii), enquanto os Holocephali (quimeras) compõem um pouco mais de 2% do total dos Chondrichthyes conhecidos (Cione et al., 2018). Em cerca de 10 anos de coletas sistemáticas na FSHI, o Projeto PALEOANTAR - Museu Nacional/UFRJ reuniu um número expressivo de fósseis de Chondrichthyes, representados por dentes e vértebras. Neste estudo, fizemos um levantamento desses materiais, com identificação taxonômica até o nível menos inclusivo possível, visando sua catalogação na Coleção de Paleontologia de Vertebrados do Departamento de Geologia e Paleontologia e realização de estudos subsequentes. Foi feita preparação mecânica dos fósseis, quando necessária, com auxílio de cinzéis, agulhas e lupa. Fotografias e medidas foram tomadas, a fim de inclusão nas fichas catalográficas, assim como obtenção de informações de dados de coleta (localidade, nível estratigráfico) e modo de preservação (e.g., coquina, concreção, material isolado). Alguns dentes preservados em coquinas ou concreções foram microtomografados, a fim de se obter modelos virtuais tridimensionais. A identificação foi realizada a partir de comparações com Chondrichthyes fósseis já descritos para a FSHI e com outros fósseis do Cretáceo. Até o momento, os seguintes espécimes foram identificados e suas fichas catalográficas preparadas. Cinco dentes foram atribuídos a Charcarias sp. (Odontaspididae, Lamniformes), exibindo coroa alta e delgada, de perfil levemente sigmoidal, com faces lingual e labial da coroa lisas. Dois dentes foram identificados como de Xamphylodon dentatus (Hexanchiformes, Hexanchidae), com coroa formada por cúspides triangulares, afiadas no ápice e inclinadas distalmente, e forte achatamento lábio-lingual. Três dentes são de Squatina sp. (Squatiniformes, Squatinidae), exibindo coroa com três cúspides, sendo a principal vertical e pontiaguda e as cúspides mesial e distal, projetadas horizontalmente, quase em ângulo reto com a cúspide principal. Três dentes tricuspidados, com estrias na base da coroa e um colar bem marcado foram atribuídos a Rolphodon tatere (Hexanchiformes, Chlamydoselachidae). Foram identificadas 43 vértebras de Lamniformes indet. caracterizadas por anéis concêntricos bem marcados e centro anficélico. Em algumas é possível observar o padrão asterospondílico das lamelas radiais. Por fim, uma placa dentária isolada de quimera foi atribuída a Callorhynchus sp. (Chimaeroidea, Callorhynchidae). O estudo encontra- se em andamento e novos materiais estão em triagem.
FCC - Museu Nacional - Biblioteca do Horto Andar: térreo Saguão B da Biblioteca;26 Sep / SEX;10:20 às 12:20h;4291;ANÁLISE COMPARATIVA DA MICROESTRUTURA FEMORAL EM Iguana iguana: INFLUÊNCIA DA REGIÃO DE CORTE NAS INTERPRETAÇÕES PALEOHISTOLÓGICAS;"BIANCA MARTINS MASTRANTONIO; LILIAN ALVES DA CRUZ; MARIANA LEITE AMBROSIM; MARINA BENTO SOARES";PAULO ROBERTO DUARTE CALVARIO;A análise da microestrutura óssea, por meio da paleohistologia, é cada vez mais utilizada em trabalhos de reconstrução da história de vida de vertebrados extintos. Para interpretar os padrões microestruturais em fósseis, seções de ossos de vertebrados viventes são frequentemente utilizadas como modelo (Woodward​, Horner & Farlow 2014). Contudo, a escassez de estudos de histovariabilidade esqueletal nestes últimos limita interpretações com relação aos táxons fósseis em que, muitas vezes, se tem apenas um elemento amostrado. Pensando nisso, examinamos a microestrutura dos dois fêmures (direito e esquerdo) de um espécime de iguana (Iguana iguana), cedidos pelo Departamento de Ciências Morfológicas-UFRGS. Cortes transversais foram feitos nas regiões proximal e medial das diáfises. O objetivo é identificar se há histovariabilidae entre os fêmures e entre as distintas regiões da diáfise de cada elemento. Para isso, foram confeccionadas quatro lâminas osteohistológicas seguindo o método de Scheyer & Sander (2004). As amostras foram emblocadas em resina poliéster Arazyn 25108 T-10 e catalisador Butanox M-50. Após a catalisação, as amostras foram coladas em lâminas petrográficas, cortadas e desbastadas em politriz. Imagens foram obtidas por meio de microscópio petrográfico Zeiss Axioscope 5. Em todas as amostras, os fêmures exibem um córtex compacto que circunda uma ampla cavidade medular. A região periferal do córtex é formada por tecido lamelar circunferencial avascular, com alta densidade de osteócitos. A região média é formada por tecido lamelar e paralelo fibroso com canais vasculares circulares pouco abundantes e lamelas circunferenciais internas que envolvem a cavidade medular. No corte proximal da diáfise de ambos os fêmures, o córtex possui pelo menos quatro LAGs (linhas de parada de crescimento) visíveis, e a cavidade medular possui trabéculas de tecido lamelar. Já no corte medial, trabéculas estão ausentes em ambos os fêmures e o córtex exibe zonas de deposição cíclica de tecido lamelar, mas sem LAGs. Além disso, nesse corte o periósteo está preservado e envolve todo o córtex compacto. Nossos resultados mostram que a microestrutura óssea não é homogênea ao longo da diáfise, uma vez que a região proximal difere da medial, principalmente pela presença de trabéculas na porção esponjosa e no grau de remodelamento cortical. Em trabalhos de paleohistologia, muitas vezes os ossos utilizados estão fragmentados e a região escolhida depende do material disponível. Por isso, identificar a região em que o corte foi feito para comparar apenas com descrições paleohistológicas que utilizaram a mesma região é essencial. Além disso, entender que a microestrutura varia até dentro de um mesmo indivíduo evita equívocos quanto a estimativas de estágio ontogenético (baseada em contagem de LAGs) e interpretações generalistas que superestimem diferenças entre táxons fósseis.
FCC - Museu Nacional - Biblioteca do Horto Andar: térreo Saguão B da Biblioteca;26 Sep / SEX;10:20 às 12:20h;4314;PADRONIZAÇÃO DA AQUISIÇÃO DE IMAGENS PALINOLÓGICAS PARA APLICAÇÃO EM INTELIGÊNCIA ARTIFICIAL NA PALEOPALINOLOGIA;"ANA TERESA SILVA DIAS; GABRIEL DA CUNHA CORREIA";MARCELO DE ARAUJO CARVALHO;"Aluno: Ana Teresa Silva Dias Orientadores: Marcelo de Araujo Carvalho, Gabriel da Cunha Correia A Paleopalinologia trata-se de estudo de microfósseis de parede orgânica, como grãos de pólen, com aplicações em várias áreas da Paleobotânica. A identificação desses microfósseis, realizada por meio de microscopia, exige conhecimento especializado, tornando a análise um processo demorado. Com os impressionantes resultados alcançados pela inteligência artificial (IA) em diversas áreas, o interesse por sua aplicação na Paleontologia tem crescido significativamente, incluindo na Paleopalinologia. A primeira etapa para alcançar a utilização da IA, é o imageamento da lâmina palinológica. O imageamento por scanner ou microscópio motorizado de lâminas palinológicas acelera significativamente o trabalho de aquisição de imagens, permitindo que uma lâmina seja completamente imageada com resolução adequada em alguns minutos. Testes estão sendo conduzidos com o objetivo de estabelecer um padrão de aquisição de imagens que atenda às diversas demandas da análise palinológica. Para isso, está sendo utilizado o microscópio motorizado Zeiss Axioimager M2.m em conjunto com o software Zen Blue. Até o momento, foram definidos parâmetros no equipamento, como abertura do diafragma, dimensão dos frames, intensidade da iluminação e tempo de exposição. Destaca-se a utilização do recurso z-stack, que permite a geração de múltiplos planos de foco, resultando em imagens mais nítidas e detalhadas. Esse recurso também possibilita a definição da quantidade de tiles(Ladrilhos: ""pedacinhos que formam uma imagem"") por lâmina, o que favorece a visualização das estruturas palinomorfológicas e de suas ornamentações com maior precisão. O estudo encontra-se em fase inicial, com foco na calibração dos parâmetros ideais para a aquisição de imagens. Ressalta-se a importância dessa etapa para garantir a qualidade das imagens geradas, uma vez que imagens de baixa resolução comprometem a identificação e a interpretação de elementos-chave na análise paleopalinológica."
FCC - Museu Nacional - Biblioteca do Horto Andar: térreo Saguão B da Biblioteca;26 Sep / SEX;10:20 às 12:20h;4412;PALINOTAXONOMIA DE ESPÉCIES DE ABATIA RUIZ & PAV. (SALICACEAE);"CLAUDIA BARBIERI FERREIRA MENDONCA; MARIA FERNANDA LINO DE ASSIS; SIMONE CARTAXO PINTO";VANIA GONçALVES LOURENçO ESTEVES;O gênero Abatia Ruiz & Pav. pertence à tribo Abatieae e possui ca. 11 espécies segundo o site IPNI (2025). Abatia possui forma arbórea ou arbustiva, encontra-se em floresta ombrófila. Poucos estudos taxonômicos foram encontrados sobre Abatia. A palinologia desempenha papel importante na distinção intergenérica na tribo Abatieae. Os atributos polínicos e os dados quantitativos, representam importantes referências para o estudo palinológico contribuindo assim para a taxonomia de diversos grupos. O objetivo deste estudo foi caracterizar palinologicamente espécies selecionadas de Abatia, a saber: Abatia americana (Gardner) Eichler, Abatia canescens Sleumer, A. rugosa Ruiz & Pav. e A. spicata Turcz. Para as análises, foram coletadas as anteras dos botões florais das espécies herborizadas depositadas no herbário do Museu Nacional/UFRJ. As anteras foram retiradas e levadas ao processo de acetólise proposto por Erdtman (1952), com modificações por Melhem et al. (2003). Os grãos de pólen acetolisados foram fotomicrografados, mensurados e os dados quantitativos, submetidos a tratamento estatístico. Os grãos de pólen foram analisados e descritos tanto sob microscopia de luz quanto eletrônica de varredura. Os resultados obtidos até o momento mostram que os grãos de pólen são em mônades, isopolares, pequenos a médios, subprolatos, com área polar pequena, tricolporados, sexina escabrada. De acordo com a avaliação das características dos grãos de pólen até o momento, foi possível verificar que os grãos de pólen são homogêneos em relação ao número e tipo de abertura, tamanho e ornamentação da exina. No entanto, os dados quantitativos variam entre as espécies e podem ser utilizados para a separá-las. Apoio: CNPq, FAPERJ
