Local;Data;Horário;ID do Trabalho;Título;Autor(es);Orientador(es);Resumo
CCMN / Decania Bloco: F Andar: 3º Sala 012;24 Sep / QUA;09:00 às 12:00h;5821;QUÍMICA NA ESCOLA;ARTHUR DOS SANTOS DE SOUZA;LEONARDO DANGELO;"Este projeto de iniciação científica propõe uma investigação prática e observacional da presença da química em diversos ambientes da escola. O objetivo principal é despertar no aluno uma percepção mais apurada sobre como os princípios químicos fundamentais se manifestam no cotidiano escolar, muitas vezes de forma despercebida. Acreditamos que essa abordagem contextualizada pode tornar o aprendizado da química mais significativo e engajador. A metodologia consistirá em um percurso exploratório por diferentes espaços da instituição de ensino, como a sala de aula, a cantina, os banheiros, a quadra de esportes, o laboratório e até mesmo os jardins. Em cada um desses locais, o aluno realizará observações sistemáticas e identificará fenômenos que envolvam transformações químicas ou a presença de substâncias químicas relevantes. Para cada ambiente explorado, o aluno registrará suas observações em um diário de bordo, descrevendo os fenômenos identificados e formulando hipóteses sobre as reações químicas envolvidas. Poderão ser utilizados recursos como fotografias e pequenos vídeos para documentar as evidências. Posteriormente os dados coletados serão discutidos com o objetivo de relacionar as observações com os conceitos químicos. Serão realizadas pesquisas bibliográficas complementares para aprofundar o entendimento dos processos químicos identificados. Espera-se que este projeto proporcione ao aluno uma visão mais integrada da química com o mundo ao seu redor, demonstrando sua relevância prática e estimulando o desenvolvimento do pensamento crítico e da capacidade de investigação científica. A experiência de ""descobrir"" a química nos ambientes familiares da escola pode aumentar o interesse pela disciplina e motivar os alunos a buscar um aprendizado mais aprofundado. Além disso, o projeto pode contribuir para a conscientização sobre questões como o uso adequado de produtos químicos e a importância da sustentabilidade, ao analisar a composição de materiais e os processos de descarte."
CCMN / Decania Bloco: F Andar: 3º Sala 011;24 Sep / QUA;14:30 às 17:30h;2162;Análise de correlação entre a extensão do gelo marinho no Mar de Weddell e o Anticiclone Subtropical do Atlântico Sul no Verão .;"CATHARINE FREIRE DE CALDAS; FERNANDA CERQUEIRA VASCONCELLOS; PEDRO FIOROTI DO AMARAL";TAYSSA DA SILVA DE SOUZA;
CCMN / Decania Bloco: F Andar: 3º Sala 011;24 Sep / QUA;14:30 às 17:30h;2229;CARACTERIZAÇÃO CLIMÁTICA DOS AEROSSÓIS ATMOSFÉRICOS NA AMAZÔNIA COM DADOS DA REANALISE MERRA−2;JOSÉ RICARDO DE ALMEIDA FRANÇA;VITOR SILVA COUTO;
CCMN / Decania Bloco: F Andar: 3º Sala 011;24 Sep / QUA;14:30 às 17:30h;2722;ANÁLISE DO COMPORTAMENTO DOS PARÂMETROS FÍSICOS DAS NUVENS NA BACIA AMAZÔNICA USANDO DADOS DA REANÁLISE MERRA−2;ANA CAROLINA CALHEIROS AMORIM;JOSÉ RICARDO DE ALMEIDA FRANÇA;
CCMN / Decania Bloco: F Andar: 3º Sala 011;24 Sep / QUA;14:30 às 17:30h;2765;ANÁLISE DOS EXTREMOS DO DERRETIMENTO DO GELO MARINHO NO MAR DE WEDDELL AUTORES E ORIENTADORES: ANTONIO PETTINELLI CALAZANS,FERNANDA CERQUEIRA VASCONCELLOS TRABALHO: 3081 TITULO: Avaliação das alterações do regime de vento na cidade do Rio de Janeiro no período de 2000 a 2024 AUTORES E ORIENTADORES: BIANO,FELIPE DE OLIVEIRA GUALBERTO,LUIZ CLAUDIO GOMES PIMENTEL,RAFAEL YUKIO FONSECA HAMADA TRABALHO: 3584 TITULO: ESTUDO DA QUALIDADE DO AR NA REGIÃO METROPOLITANA DO RIO DE JANEIRO AUTORES E ORIENTADORES: BIANO,LUIZ CLAUDIO GOMES PIMENTEL,VANESSA DA SILVA BATISTA TRABALHO: 4246 TITULO: Avaliação Sazonal da Influência das Ondas no Perfil de Vento da Costa Sudeste do Brasil AUTORES E ORIENTADORES: ANA PALMEIRA,CAETANO PEREIRA PRAZERES ALMEIDA,LUIZ FELIPE RODRIGUES DO CARMO,RICARDO ANTONIO MOLLMANN JUNIOR TRABALHO: 5600 TITULO: ESTUDO DA CONFIABILIDADE DOS DADOS CCMP PARA APLICAÇÕES EÓLICAS OFFSHORE NO LITORAL BRASILEIRO ENTRE 2012 E 2017.;"ANA PALMEIRA; GUSTAVO CHALO NUNES; ISABELA COSTA PEREIRA DA MOTA";RICARDO ANTONIO MOLLMANN JUNIOR;
CCMN-Instituto de Geociências Andar: térreo Corredor Acesso Museu da Geodiversidade-3;24 Sep / QUA;14:30 às 17:30h;1096;COSMOLOGIA OBSERVACIONAL COM F(R);LUIZA QUEIROZ MONTECCHIARI;RIBAMAR REIS;
CCMN-Instituto de Geociências Andar: térreo Corredor Acesso Museu da Geodiversidade-3;24 Sep / QUA;14:30 às 17:30h;1100;ESTUDO DAS PROPRIEDADES MAGNÉTICAS DA SÉRIE HO(X)TB(1−X)B2;"ANGELO MARCIO DE SOUZA GOMES; GUILHERME RODRIGUES BENTO";ROGER DUARTE DE MELO;
CCMN-Instituto de Geociências Andar: térreo Corredor Acesso Museu da Geodiversidade-3;24 Sep / QUA;14:30 às 17:30h;1145;Cosmologia observacional com quasares em f(R);RIBAMAR REIS;THEO FIONDA VIANA COSTA;
CCMN-Instituto de Geociências Andar: térreo Corredor Acesso Museu da Geodiversidade-3;24 Sep / QUA;14:30 às 17:30h;1480;Aplicação do controle ótimo quântico em pinças óticas;"FRANCOIS IMPENS; MIRELA BEATRIZ REBELO PEREIRA";PAULO AMERICO MAIA NETO;
CCMN-Instituto de Geociências Andar: térreo Corredor Acesso Museu da Geodiversidade-3;24 Sep / QUA;14:30 às 17:30h;1699;EXPANSÃO MULTIPOLAR E QUANTIZAÇÃO EM ONDAS ESFÉRICAS;"LUCAS BIANCHI; MIRELA BEATRIZ REBELO PEREIRA";PAULO AMERICO MAIA NETO;
CCMN-Instituto de Geociências Andar: térreo Corredor Acesso Museu da Geodiversidade-3;24 Sep / QUA;14:30 às 17:30h;3152;Uma proposta investigativa sobre plano inclinado utilizando um kit de baixo custo.;"DEISE MIRANDA VIANNA; HUDSON ALVES RODRIGUES DOS SANTOS";VITOR COSSICH DE HOLANDA SALES;
CCMN-Instituto de Geociências Andar: térreo Corredor Acesso Museu da Geodiversidade-3;24 Sep / QUA;14:30 às 17:30h;6117;ELEVADOR HIDRÁULICO: UMA PROPOSTA INVESTIGATIVA SOBRE HIDROSTÁTICA UTILIZANDO MATERIAIS DE BAIXO CUSTO;DEISE MIRANDA VIANNA;PEDRO DE CASTRO DELL ORTO AZEREDO;A principal ideia que os alunos precisam compreender é que um elevador hidráulico permite que os seres humanos suspendam itens que possuam um peso que não possa ser levantado de uma forma natural. Ao invés de aplicar uma força igual ao peso na vertical para suspender o objeto, é possível usar uma força bem menor utilizando um fluido para o ganho de vantagem mecânica, facilitando o trabalho humano e poupando energia para atividades futuras de seu dia a dia. Nosso objetivo nessa atividade é proporcionar, por meio de materiais de baixo custo, um caminho diferente de maneira prática para o ensino de física dentro da sala de aula, promovendo a participação ativa do aluno e o desenvolvimento do pensamento crítico científico e a física no dia a dia. Este trabalho apresenta uma formação cidadã do aluno dentro do enfoque CTS, proporcionando a professores e estudantes um espaço para debates sobre ciência, tecnologia e suas aplicações no cotidiano. Isso favorece uma visão mais crítica da realidade e contribui para a alfabetização científica. A atividade é uma proposta investigativa sobre hidrostática, principalmente o Princípio de Pascal, tendo como objetivo o aprendizado de uma maneira que não leve o aluno a decorar a fórmula ou observar um tubo em formato de U, mas sim o entendimento de que o princípio de Pascal está mais presente em nosso dia a dia do que nós imaginamos. Ademais, o objetivo principal da atividade é fazer com que os alunos compreendam o ganho mecânico por intermédio do princípio de Pascal. Nesta atividade apresentada, aplico e analiso as etapas de uma atividade investigativa. Os alunos terão liberdade para planejar, testar, discutir e concluir as situações problemas que serão apresentadas, com isso, participando ativamente da construção de seus próprios conhecimentos. A prática contém algumas partes: a primeira é uma contextualização e uma problematização de uma situação cotidiana, a segunda atividade estaria ligada ao conhecimento que o aluno possui, sendo aberta uma discussão entre eles para averiguar o quanto eles conhecem um elevador hidráulico, a terceira parte é totalmente de caráter experimental, onde os alunos mexeriam com o aparato montado e chegaria as suas próprias conclusões, e a quarta parte, relacionar as conclusões que eles tiraram e ligar ao ganho mecânico proporcionado pelos fluidos. Para realização desta atividade foi utilizado um roteiro didático com a finalidade de auxiliar e orientar os alunos durante a prática. Além disso, foi desenvolvido um aparato para realização da parte experimental, de baixo custo.
CCMN-Instituto de Geociências Andar: térreo Corredor Acesso Museu da Geodiversidade-5;24 Sep / QUA;14:30 às 17:30h;2113;A IMPORTÂNCIA DOS DADOS ABERTOS PARA A O MAPEAMENTO NA GESTÃO DE RISCOS E ENFRENTAMENTO DE DESASTRES;"EDUARDO JOSé PEREIRA MAIA; LÍVIA RIOS";RAQUEL DEZIDÉRIO SOUTO;
CCMN-Instituto de Geociências Andar: térreo Corredor Acesso Museu da Geodiversidade-5;24 Sep / QUA;14:30 às 17:30h;2395;PROPOSTA DE RECICLAGEM DE GIGOGAS COMO INSUMO AGRÍCOLA E/OU REGENERAÇÃO DE SOLOS DEGRADADOS: VIABILIDADE ECOTOXICOLÓGICA EM CHERNOSSOLO;"DANIELLE LIMA SOARES; DOMYNIQUE DA SILVA SANTOS; GUSTAVO TEIXEIRA KOIFMAN; JOAO VITOR TORRES OLIVEIRA; JULIA REZENDE CASSIMIRO DE MELO; PEDRO DE ALMEIDA ZANETTI LAVINAS";RICARDO CESAR;
CCMN-Instituto de Geociências Andar: térreo Corredor Acesso Museu da Geodiversidade-5;24 Sep / QUA;14:30 às 17:30h;2632;CARACTERIZAÇÃO DE CANAIS FLUVIAIS EM VALES PREENCHIDOS NA PLANÍCIE DO RIO MACAÉ (RJ): SUBSÍDIO AOS ESTUDOS SOBRE A TRAJETÓRIA DO SISTEMA FLUVIAL.;"GIOVANNA DA SILVA RAMOS; ISA MARIANA DE ALMEIDA SARAIVA; MONICA DOS SANTOS MARçAL";NOEMI XAVIER LOURENCO;
CCMN-Instituto de Geociências Andar: térreo Corredor Acesso Museu da Geodiversidade-5;24 Sep / QUA;14:30 às 17:30h;3103;DISTRIBUIÇÃO ESPACIAL DE ZINCO E COBRE EM SEDIMENTOS DE FUNDO DA LAGOA DE MARAPENDI (COMPLEXO LAGUNAR DE JACAREPAGUÁ, RJ);"DOMYNIQUE DA SILVA SANTOS; GUSTAVO TEIXEIRA KOIFMAN; JOAO VITOR TORRES OLIVEIRA; JULIA REZENDE CASSIMIRO DE MELO; PEDRO DE ALMEIDA ZANETTI LAVINAS";RICARDO CESAR;
CCMN-Instituto de Geociências Andar: térreo Corredor Acesso Museu da Geodiversidade-5;24 Sep / QUA;14:30 às 17:30h;3417;EFEITOS DO FOGO NA CURVA DE RETENÇÃO DE ÁGUA DO SOLO EM FLORESTA DEGRADADA E VEGETAÇÃO HERBÁCEA PELO MÉTODO DO PAPEL FILTRO: SUBSÍDIOS PARA ESTUDOS DE DESLIZAMENTOS TRANSLACIONAIS, NOVA FRIBURGO − RJ;"ANA LUIZA COELHO NETTO; LETÍCIA BOLSAS MENDONÇA";VITóRIA DE BRITO PEREIRA;
CCMN-Instituto de Geociências Andar: térreo Corredor Acesso Museu da Geodiversidade-5;24 Sep / QUA;14:30 às 17:30h;4022;Downscaling espacial para a estimativa do fator R erosividade da chuva na bacia hidrográfica do Rio Piraí, Médio Vale Paraíba do Sul (RJ).;"ANA SOFIA DISTLER; ANTONIO JT GUERRA; JORGE DA PAIXÃO MARQUES FILHO";MARIA MANUELA ABREU HADE;
CCMN-Instituto de Geociências Andar: térreo Corredor Acesso Museu da Geodiversidade-5;24 Sep / QUA;14:30 às 17:30h;5247;ESTIMATIVA DA DISTRIBUIÇÃO ESPACIAL DA ESPESSURA DO SOLO EM REGIÃO MONTANHOSA DE CLIMA TROPICAL;"JOÃO PAULO DE CARVALHO ARAÚJO; MATHEUS WANDERLEY DE ALMEIDA; NELSON FERREIRA FERNANDES";WAGNER PALHANO DA SILVA JUNIOR;A espessura do solo desempenha um papel fundamental no controle de processos hidrogeomorfológicos em encostas, como movimentos de massa, armazenamento hídrico e suporte para a vegetação (Dietrich et al., 1995). Assim, áreas podem se tornar mais ou menos suscetíveis à ocorrência de deslizamentos quando há mudanças nos valores desse parâmetro. No entanto, apesar da necessidade de entender como os processos de transporte de sedimentos influenciam na espessura do solo, impactando diretamente a estabilidade do terreno e o manejo sustentável de bacias hidrográficas, prever a sua distribuição espacial acaba sendo um desafio significativo e poucos estudos o fazem. Embora métodos de campo, como sondagens e trincheiras, forneçam informações pontuais sobre a espessura do solo, observa-se que o mapeamento desse parâmetro ainda é um trabalho pouco desenvolvido de forma mais precisa em uma escala de bacia hidrográfica, principalmente devido aos custos envolvidos. Nesse contexto, modelos de evolução do relevo (LEMs) surgem como alternativas promissoras para simular processos geomorfológicos, permitindo estimar a distribuição espacial desse parâmetro. Portanto, o objetivo deste trabalho é estimar a variabilidade espacial da espessura do solo em campo utilizando um modelo determinístico, ou seja, fisicamente embasado. Para isso, o presente trabalho utiliza o Landlab, uma biblioteca open source de funções e ferramentas em python voltadas para a simulação de processos geomorfológicos (Hobley et al., 2017). O Landlab permite a criação de um modelo de evolução do relevo a partir da combinação de diversos componentes que representam processos tectônicos e de transporte, oferecendo uma abordagem integrada para analisar a dinâmica das paisagens. Nesse contexto, este trabalho buscou utilizar os componentes do Landlab para implementar um modelo de evolução do relevo nas bacias hidrográficas dos rios Quitite e Papagaio, localizadas na parte oeste do maciço da Tijuca, mais precisamente no bairro de Jacarepaguá, na cidade do Rio de Janeiro. Essa é uma área em que se conhece a distribuição espacial da espessura do solo ao longo de duas sub-bacias, graças a dados de 137 sondagens de campo feitas através de um penetrômetro dinâmico leve (DPL) e um trado mecânico, dados que serão utilizados para validar os resultados obtidos (Gomes et al., 2016). Espera-se que os resultados da modelagem geomorfológica sejam capazes de reproduzir de forma satisfatória os padrões observados em campo, permitindo identificar os processos de transporte e formação do solo que atuam com maior predominância na área de estudo. Com isso, será possível refinar modelos hidrogeomorfológicos e melhorar a previsão de áreas suscetíveis a deslizamentos, contribuindo para o manejo mais seguro de bacias hidrográficas em regiões montanhosas tropicais.
CCMN-Instituto de Geociências Andar: térreo Corredor Acesso Museu da Geodiversidade-5;24 Sep / QUA;14:30 às 17:30h;5249;MONITORAMENTO DA HIDROLOGIA DOS SOLOS EM ENCOSTAS COM PAREDÕES ROCHOSOS: SUBSÍDIOS A PREVISÃO DE ÁREAS SUSCETÍVEIS A DESLIZAMENTOS;"MARIA ISABELA OLIVEIRA DO NASCIMENTO; NELSON FERREIRA FERNANDES";NICOLLY OLIVEIRA CARVALHO;"A presença de paredões rochosos assume grande importância no controle da dinâmica hidrológica ao longo das encostas, influenciando diretamente a disponibilidade de água para as plantas, a recarga dos aquíferos, a erosão dos solos, a geração de movimentos gravitacionais de massa, entre outros processos (Fernandes e Amaral, 1996; Lacerda et al., 2007; Yanai et al., 2024). Embora vários estudos destaquem esta influência em termos teóricos, poucos são aqueles que realizam monitoramentos da umidade do solo, tanto em termos espaciais (ao longo das encostas e em diferentes profundidades) quanto temporais (registros em escala horária ao longo de vários anos). Desta forma, este estudo tem como objetivo monitorar a umidade do solo em uma encosta experimental influenciada pela presença de paredão rochoso na sua porção superior, investigando como tais paredões rochosos interferem no armazenamento, e na formação de fluxos ao longo das encostas, tanto em termos laterais quanto verticais. Para a realização de tal estudo, foi selecionada uma encosta localizada no distrito de Correas (Petrópolis), situado na região serrana do Estado do Rio de Janeiro – RJ. Esta encosta experimental está localizada na porção nordeste da Bacia do Rio Bonfim, em torno de 1500 m de altitude, com pluviosidade média de 2000 mm anuais. Na qual faz parte de uma paisagem geomorfologicamente representativa da região serrana do Estado do Rio de Janeiro, composta por um paredão rochoso em contato abrupto com o depósito de tálus. Nesta encosta foram realizadas sondagens e coletas de amostras para a caracterização física do solo através de análises morfológicas e granulométricas. Em paralelo, foram instalados um pluviógrafo e 3 estações para o monitoramento automatizado da umidade do solo (alta, média e baixa encosta), cada qual contendo 7 sensores de umidade instalados em diferentes profundidades, indo da superfície até o contato solo-rocha (cerca de 4 m de profundidade). Os sensores realizam leituras em intervalo horário e os dados são baixados do datalogger ao fim de cada mês. Os resultados obtidos, durante o período de análise entre os anos de 2020 à 2025, mostram que o paredão rochoso influenciou no aumento da umidade em profundidades rasas do perfil de solo, tanto na alta quanto na média encosta. No entanto, tal influência não foi observada na estação posicionada na baixa encosta. O afloramento rochoso forneceu maior entrada de água na alta encosta através de fluxo preferencial no contato solo- rocha. A partir disto, condicionou-se a geração de fluxo subsuperficial lateral, assim como revelaram os dados analisados, intercalando com ascensão capilar da água acima do substrato. Os resultados aqui obtidos, atestam o potencial de uso deste tipo de monitoramento para a análise da estabilidade de encostas em áreas com a presença de paredões rochosos, as quais são muito frequentes na região sudeste do Brasil."
24 Sep / QUA;24 Sep / QUA;14:30 às 17:30h;703;Pequenos Corpos do Sistema Solar: um Livro Falado;"AIRES DA CONCEIçãO SILVA; LARISSA GONCALVES BARCELLOS; PRISCILA ALVES MARQUES; SILVIA LORENZ-MARTINS";VICTOR CARDOSO MORAES;O termo ‘pequenos corpos’ é geralmente utilizado para identificar as diferentes populações de asteroides e cometas presentes em nosso Sistema Solar. Há uma grande diversidade dessas classes de objetos, mas todas elas contêm informações importantes a respeito da história, da química e da evolução do nosso sistema. Muitos desses objetos são remanescentes de colisões catastróficas, revelando processos pelos quais passaram desde a sua formação. Estudar os pequenos corpos é decifrar a formação e evolução do Sistema Solar. No Universo Acessível mapeamos as missões espaciais mais impactantes que visitaram os pequenos corpos, tais como a missão Stardust que visitou o cometa Wild 2, ou a OSIRIS-REX que visitou o asteroide Bennu. Em ambos os casos, foi coletado material que foi trazido à Terra para ser estudado em laboratório. Assim, nesse trabalho apresentamos o desenvolvimento e a implementação de um livro falado contendo essas e outras missões. O livro falado é um recurso de tecnologia assistiva para pessoas com deficiência visual proporcionando autonomia e liberdade de pensamento ao leitor, através de uma leitura branca, voz clara e bem pontuada. O projeto já publicou quatro livros falados, todos disponíveis em nosso site (https://universo-acessivel.vercel.app/). Outra questão abordada é a formação de crateras. Faremos oficinas de crateras, em parceria com o Instituto Benjamin Constant, onde reproduziremos, em cerâmica, as diferentes crateras de impacto causadas por quedas de meteoritos, não somente na Terra, mas também em outros planetas. Por fim discutimos a importância de desenvolver ferramentas acessíveis, sejam elas já amplamente utilizadas – livros falados – ou de mecanismos inovadores, como jogos e oficinas.
24 Sep / QUA;24 Sep / QUA;14:30 às 17:30h;978;Análise da estabilidade dinâmica de asteroides V−Atiras na região entre Mercúrio e Vênus AUTORES E ORIENTADORES: ADRIAN RODRIGUEZ COLUCCI,PEDRO GUERREIRO AGUIAR PEREIRA TRABALHO: 979 TITULO: Voando Alto com a Arte e a Ciência: Um Site para o Projeto Voos;"CÁSSIA CURAN TURCI; EDUARDA DE SOUZA MARQUES; GUSTAVO VILLAR MARINATTO; JEANINE GEAMMAL; MATHEUS DUQUE CRESPO DA COSTA; MATHEUS SILVA HACK";SILVIA LORENZ-MARTINS;A pesquisa explora a estabilidade dinâmica dos asteroides V-atiras, que possuem órbitas inteiramente dentro da órbita de Vênus, na região entre Mercúrio e Vênus (~0.4 - 0.7 UA). O estudo consiste em analisar possíveis regiões de estabilidade orbital, com o objetivo de auxiliar na determinação da possível existência desses corpos. A análise é feita através da simulação numérica das equações exatas no contexto do problema restrito dos N corpos, considerando a perturbação dinâmica dos oito planetas do Sistema Solar. Utilizando a ferramenta de mapas dinâmicos usando o integrador MERCURY (Chambers, 1999), identificamos regiões de estabilidade orbital em escalas de tempo de um milhão de anos. Além disso , identificamos as principais ressonâncias de movimentos médios (RMM) com Mercúrio, Vênus e Terra na região dos Vatiras usando o código PLARES (Gallardo, 2020). Realizamos uma análise estatística baseada em mil clones do único objeto observado na região dos Vatiras, o asteroide 2020 AV2, investigando o seu destino dinâmico e a possibilidade de captura na RMM 3/2 com Vênus. Esse estudo busca ampliar o conhecimento acerca dos pequenos corpos do Sistema Solar, principalmente daqueles que ocupam regiões de difícil observação próximas ao Sol. Além disso, a análise pode nos fornecer pistas sobre a origem destes asteroides que podem nos revelar aspectos da formação e evolução do nosso sistema planetário. - Chambers, J.E., 1999: Monthly Notices of the Royal Astronomical Society, Volume 304, Issue 4, pp. 793-799. - Gallardo, T., 2020: Celestial Mechanics and Dynamical Astronomy, Volume 132, Issue 2, article id.9
24 Sep / QUA;24 Sep / QUA;14:30 às 17:30h;1526;A influência estelar na formação e estrtura interna de exoplanetas terrestres;LOIS VALENTIM BARBOSA;LUAN GHEZZI FERREIRA PINHO;
24 Sep / QUA;24 Sep / QUA;14:30 às 17:30h;1563;Busca por galáxias anãs de baixa metalicidade no 4° Lançamento de Dados do Levantamento Fotométrico do Universo Sul Local (S−PLUS);"CECILIA PEREIRA COUTINHO; DENISE ROCHA GONÇALVES";MARCO GROSSI;
24 Sep / QUA;24 Sep / QUA;14:30 às 17:30h;1710;A influência da composição química estelar na formação e estrutura interna de planetas potencialmente habitáveis;DAVY ALBERT DUTRA DE ANDRADE;LUAN GHEZZI FERREIRA PINHO;
CCMN-Instituto de Geociências Andar: térreo Corredor Acesso Museu da Geodiversidade-6;24 Sep / QUA;14:30 às 17:30h;351;INFLUÊNCIA DA MISTURA DE CÁTIONS DO SÍTIO A DE PERVOSKITAS HÍBRIDAS SOBRE A MIGRAÇÃO DE ÍONS AVALIADA POR TÉCNICAS ESPECTROSCÓPICAS;"MARIA LUIZA ROCCO DUARTE PEREIRA; NICOLAS PESSOA LOPEZ; RAMON NUNES DIAS DA COSTA";ROGER DE SOUZA CORREA;O aquecimento global, fenômeno caracterizado pelo aumento da temperatura média da superfície terrestre do planeta, decorrente do acúmulo de gases do efeito estufa, é um dos maiores desafios da atualidade e o impacto antropogênico na amplificação desse fenômeno já é um fator amplamente documentado. De acordo com os dados disponibilizados pela Climate Watch, três quartos de toda emissão antropogênica de gases do efeito estufa está atribuída a setores ligados à produção e ao consumo de energia.¹ A geração de eletricidade e calor, juntos, compõem cerca de 32% dessas emissões, devido ao uso de combustíveis fósseis em larga escala na cadeia industrial das grandes potências mundiais. Portanto, o emprego de fontes renováveis e de menor impacto ambiental nestes setores pode contribuir para uma diminuição significativa das consequências do aquecimento global, sendo assim um tópico de crescente interesse. A modalidade fotovoltaica de energia solar possui grande potencial de geração de energia elétrica, principalmente em áreas de alta incidência de radiação solar, como o Brasil. O silício é, até então, o material mais bem sucedido para a construção dos painéis solares graças à alta eficiência de conversão energética (PCE), contudo, células solares baseadas em silício também possuem limitações quanto à sua flexibilidade e alto custo.² Desta forma, a procura por substituintes do silício é bastante atrativa. Nesse contexto, as perovskitas estão entre as classes de materiais fotovoltaicos emergentes mais promissoras, especialmente devido à rapidez com que a PCE dos mesmos vem aumentado na última década, de 3,8% em 2009 para valores acima dos 25% atualmente, alcançando a eficiência de diversas células solares baseadas em silício.³ Contudo, as Perovskitas Híbridas Orgânica-Inorgânicas (HOIPs) também apresentam desafios quanto a sua vida útil, pois podem se degradar rapidamente quando expostas ao ambiente. Dentre os fatores que contribuem para essa degradação está a migração de íons da camada ativa, efeito originado da alta densidade de defeitos pontuais iônicos nos filmes de HOIPs e da baixa energia de ativação dos mesmos. Assim, o presente projeto tem como objetivo estudar a influência da mistura dos cátions do sítio A comumente utilizados no design de perovskitas, como metilamônio (MA+), formamidínio (FA+) e césio (Cs+), sobre a migração de íons. Filmes de perovskitas do tipo APbI3 com diferentes misturas dos cátions A serão produzidos e avaliados por espectroscopia de fotoelétrons na região de raio X (XPS), espectroscopia de fotoelétrons na região do ultravioleta (UPS) e espectroscopia de perda de energia de elétrons (REELS). Esses resultados também serão correlacionados com dados obtidos por nano- espectroscopia de fluorescência de raios X e nano-espectroscopia de infravermelho, que empregam a luz síncrotron.
CCMN-Instituto de Geociências Andar: térreo Corredor Acesso Museu da Geodiversidade-6;24 Sep / QUA;14:30 às 17:30h;496;Confecção de protótipos de células solares orgânicas para projetos educativos: deposição, montagem e análise físico−química;"AMANDA GARCEZ DA VEIGA; ARTHUR DE ALBUQUERQUE MORENO; MARIA LUIZA ROCCO DUARTE PEREIRA";PEDRO REI SALLES SOUZA MARINS GUERREIRO;No cenário global atual de transição energética, escassez de recursos naturais e mudanças climáticas, é de interesse mundial a busca por novas formas de produção de energia, sustentáveis, com o mínimo de impacto ambiental possível, ou seja, uma alternativa de energia limpa, acessível e proveniente de uma fonte energética abundante. Sendo assim, a energia solar surge como uma fonte promissora, capaz de produzir energia a partir da luz solar, um recurso vasto e inesgotável, e uma forma limpa e segura de atividade energética [1]. Há diversas classes de células solares, algumas empregam material inorgânico, como as células de silício, ou as mais recentes com o emprego de polímeros semicondutores, que constituem a terceira geração de dispositivos fotovoltaicos. A tecnologia de materiais orgânicos confere algumas vantagens, como a construção de dispositivos mais leves e flexíveis, podendo assim se adaptar a diferentes superfícies, com menor custo de fabricação comparado às outras tecnologias, além de possuir menor impacto ambiental. Neste projeto, foram confeccionados filmes orgânicos depositados sobre um substrato de vidro coberto com uma camada de ITO (óxido de índio dopado com estanho, anodo). Primeiramente, foi depositada a camada transportadora de buracos (HTL), o polímero PEDOT:PSS (poli(3,4- etilenodioxitiofeno):poli(estirenossulfonato)), em seguida a camada ativa constituída da blenda PBDB-T:PC BM em anisol, a camada transportadora de 71 elétrons (ETL), ZnO e, por fim, o catodo, uma fina camada da liga metálica “Field’s” (32,5% Bi, 51% In, 16,5% Sn) [2]. O dispositivo foi montado a partir da técnica de deposição por “spin coating” e futuramente será empregado a técnica de deposição por “doctor blade coating”. Vale ressaltar que nessa técnica foram empregados solventes não prejudiciais à saúde como isopropanol e limoneno. Esse estudo produziu pequenas células solares capazes de gerar 0.1 mV e 0.5 mV, como resultados preliminares. Testes futuros serão realizados a fim de determinar a curva densidade de fluxo de corrente por voltagem e assim a eficiência da célula fotovoltaica. Para analisar a composição química e a morfologia dos filmes, características indispensáveis para o aprimoramento da eficiência das células, será utilizada a espectroscopia de fotoelétrons na região de raio X (XPS). Devido ao baixo custo e a não toxicidade dos materiais, esse experimento pode ser reproduzido por estudantes de nível médio, técnico e/ou graduação sem a necessidade de recursos e espaços elaborados, a fim de conscientizar as gerações futuras acerca da crise climática iminente, reforçar o aprendizado disciplinar em Química e Física, além de aproximar esses alunos a uma proposta de energia renovável.
CCMN-Instituto de Geociências Andar: térreo Corredor Acesso Museu da Geodiversidade-6;24 Sep / QUA;14:30 às 17:30h;1644;Catalisadores a base de argila aniônica e rutênio para reações de hidrogenação;"JULIANA CRISTINA ALVES DE PAIVA; LUIZ FERNANDO BRUM MALTA";LUIZ PHELIPE DE SOUZA TOMASO;
CCMN-Instituto de Geociências Andar: térreo Corredor Acesso Museu da Geodiversidade-6;24 Sep / QUA;14:30 às 17:30h;2541;Avaliação da reatividade cinética de hidrocarbonetos não metano emitidos pelo escapamento de automóveis;"BRUNO SICILIANO RAMOS BARROS; GRACIELA ARBILLA DE KLACHQUIN";MATHEUS CAIO ALVARENGA DE MENEZES;
CCMN-Instituto de Geociências Andar: térreo Corredor Acesso Museu da Geodiversidade-6;24 Sep / QUA;14:30 às 17:30h;3140;CARACTERIZAÇÃO QUÍMICA DE AMOSTRAS DE VINHOS;"CARLOS EDUARDO DE PAULA; DANIELLA LOPEZ VALE";PAULA LORENA DA CRUZ DE ARAUJO;
